profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co,T_std
radial,0.75,4.420274765127235,0.005400000140070915,0.03182597830891609,300.8533401489258,1.8199014396685785e-07,0.23055718280375004,0.0006282076490698498,0.0066464918199926615,1.4067985006802158e-06,21.648827413774054
radial,0.75,4.491108573145337,0.005400000140070915,0.03233598172664642,300.84153747558594,1.7964827365954287e-07,0.2305419947952032,0.0006273632881347947,0.006645461893640459,1.3910020947523688e-06,21.609910419019524
radial,0.75,4.563003571497069,0.005400000140070915,0.0328536257147789,300.82911682128906,1.7737247890545715e-07,0.2305277083069086,0.0006265044556353652,0.0066444395342841744,1.3753248575105915e-06,21.56906284923952
radial,0.75,4.635975282225344,0.005400000140070915,0.033379022032022476,300.8168830871582,1.751663634180268e-07,0.230513796210289,0.0006256692009554774,0.006643444008659571,1.3599111854577856e-06,21.52834013166626
radial,0.75,4.710039744774501,0.005400000140070915,0.033912286162376404,300.8059844970703,1.7302220702087614e-07,0.23049944639205933,0.0006249117301104671,0.0066425008699297905,1.3449283758704127e-06,21.490771002291805
radial,0.75,4.785213515990311,0.005400000140070915,0.034453537315130234,300.79626846313477,1.7092200932036767e-07,0.23048476688563824,0.0006242245386556664,0.00664160615997389,1.3303374341509932e-06,21.455917022039753
radial,0.75,4.861513152718544,0.005400000140070915,0.03500289469957352,300.78688049316406,1.6885836881384514e-07,0.2304703202098608,0.0006235681124623873,0.006640741019509733,1.3160145659912992e-06,21.42159667857464
radial,0.75,4.938955729206403,0.005400000140070915,0.0355604812502861,300.77735137939453,1.668305338093023e-07,0.2304564155638218,0.0006229195477346496,0.006639893923420459,1.3018850684989808e-06,21.38657515904781
radial,0.75,5.017558319701089,0.005400000140070915,0.03612641990184784,300.76788330078125,1.6484883540729027e-07,0.23044288530945778,0.0006222878510097822,0.00663906813133508,1.2879653942927602e-06,21.351373155099473
radial,0.75,5.097337998449802,0.005400000140070915,0.03670083358883858,300.7589645385742,1.6293320112598594e-07,0.2304293606430292,0.0006216957498781121,0.006638273887801915,1.27431388602119e-06,21.317266517318433
radial,0.75,5.178312357101175,0.005400000140070915,0.037283848971128464,300.75085067749023,1.6112908069093945e-07,0.23041565716266632,0.0006211545683865498,0.006637515965849161,1.2609559136146602e-06,21.28491547346839
radial,0.75,5.260500022106701,0.005400000140070915,0.03787560015916824,300.74349212646484,1.5945018335739302e-07,0.2304017972201109,0.0006206612084564947,0.006636792386416346,1.247880603994315e-06,21.254182049143232
radial,0.75,5.343918067713578,0.005400000140070915,0.038476210087537766,300.7366943359375,1.5784099280251214e-07,0.23038790374994278,0.0006202060094819644,0.00663609808543697,1.2350628714487588e-06,21.224601552836454
radial,0.75,5.428585637774733,0.005400000140070915,0.03908581659197807,300.7302055358887,1.5626938743767257e-07,0.2303741443902254,0.000619774661753251,0.006635425321292132,1.2224649612868875e-06,21.19548011875874
radial,0.75,5.5145218761430845,0.005400000140070915,0.03970455750823021,300.723819732666,1.547312150925178e-07,0.2303606327623129,0.0006193571405446831,0.006634768680669367,1.21006227806507e-06,21.166326503864695
radial,0.75,5.601744374467267,0.005400000140070915,0.04033255949616432,300.7175979614258,1.5322065366165018e-07,0.23034731671214104,0.000618957388111388,0.006634129909798503,1.1978625737920881e-06,21.137285447948127
radial,0.75,5.690273828804493,0.005400000140070915,0.04096997156739235,300.71170806884766,1.517295252682209e-07,0.23033407144248486,0.00061858507579244,0.006633514421992004,1.18588093327155e-06,21.10871549937663
radial,0.75,5.780129383007686,0.005400000140070915,0.041616931557655334,300.7062301635742,1.5025366041123473e-07,0.23032082803547382,0.0006182460910470869,0.006632925011217594,1.1741246359902383e-06,21.080828862008225
radial,0.75,5.871330180929767,0.005400000140070915,0.04227357730269432,300.7012138366699,1.4878863679021511e-07,0.2303075436502695,0.0006179426202819523,0.006632362958043814,1.1625964796893405e-06,21.05370083855888
radial,0.75,5.963896918627951,0.005400000140070915,0.042940057814121246,300.69667053222656,1.473210590766257e-07,0.23029419220983982,0.000617675227129935,0.0066318276803940535,1.1512971624626583e-06,21.027370495139632
radial,0.75,6.057850809560882,0.005400000140070915,0.04361652582883835,300.69260025024414,1.4583399342813067e-07,0.23028076440095901,0.0006174432839053945,0.006631318712607026,1.140224586439498e-06,21.001833157682288
radial,0.75,6.153210997581482,0.005400000140070915,0.04430311918258667,300.68896865844727,1.4432094455426042e-07,0.23026727139949799,0.0006172445086830595,0.006630834308452904,1.1293740372130759e-06,20.976993469401187
radial,0.75,6.250000248352687,0.005400000140070915,0.04500000178813934,300.68571853637695,1.4280323958945232e-07,0.23025373928248882,0.0006170754823903887,0.006630372372455895,1.1187422605533535e-06,20.95270128827531
radial,0.75,6.349868555035856,0.005400000140070915,0.04571905359625816,300.68274307250977,1.4127253193313418e-07,0.23023998364806175,0.0006169304111748778,0.0066299239988438785,1.1081545820130435e-06,20.928433130137797
radial,0.75,6.464893101818032,0.005400000140070915,0.04654723033308983,300.67971420288086,1.3953007067976448e-07,0.23022443614900112,0.0006167943045769528,0.006629438954405487,1.0963852301133302e-06,20.90127776260433
radial,0.75,6.597373738057084,0.005400000140070915,0.047501090914011,300.67664337158203,1.3753233728005312e-07,0.23020697012543678,0.0006166716554897721,0.006628917646594346,1.0833152013443166e-06,20.870831580161067
radial,0.75,6.749960076477793,0.005400000140070915,0.048599712550640106,300.6736183166504,1.3525126998735626e-07,0.23018743470311165,0.0006165710607610696,0.006628363509662449,1.0688367259018239e-06,20.836841114128074
radial,0.75,6.925703233314885,0.005400000140070915,0.04986506327986717,300.6709098815918,1.32660427261294e-07,0.23016558401286602,0.000616509388728822,0.006627783819567412,1.052857797427386e-06,20.799438160637138
radial,0.75,7.128117399083243,0.005400000140070915,0.05132244527339935,300.66911697387695,1.2974064340661007e-07,0.23014098778367043,0.0006165215840378432,0.006627196853514761,1.0353320920769864e-06,20.759549301210257
radial,0.75,7.361250205172433,0.005400000140070915,0.053001001477241516,300.6685256958008,1.26472671388418e-07,0.23011338897049427,0.0006166280259710807,0.00662661250680685,1.0161463155521845e-06,20.71724979955063
radial,0.75,7.629763438469834,0.005400000140070915,0.0549342967569828,300.6692543029785,1.2285712062048336e-07,0.2300827670842409,0.0006168417503390584,0.0066260407329536974,9.952277775377665e-07,20.672132513728002
radial,0.75,7.939027208420965,0.005400000140070915,0.05716099590063095,300.67140197753906,1.189069439544611e-07,0.2300491575151682,0.000617173528092787,0.006625490670558065,9.725317298285736e-07,20.623745806154016
