profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co
radial,0.75,6.000000155634351,0.005400000140070915,0.04320000112056732,291.00250244140625,1.5614048720635765e-08,0.23574045300483704,1.8090442210905167e-07,0.0062560224905610085,2.456033598718932e-09
radial,0.75,5.526316041747729,0.005400000140070915,0.03978947550058365,291.0027160644531,1.4956764715634563e-08,0.2357405424118042,1.8583541816497018e-07,0.006256000604480505,3.534486481271415e-09
radial,0.75,4.1666665735344095,0.005400000140070915,0.029999999329447746,291.0036315917969,7.536454127432535e-09,0.23574061691761017,1.6774362165961065e-07,0.006255962885916233,1.0492533064621057e-08
radial,0.75,3.472222273962365,0.005400000140070915,0.02500000037252903,291.0057373046875,5.250397450140554e-09,0.23574033379554749,1.744407711612439e-07,0.006256029475480318,1.2214911748742452e-08
radial,0.75,2.777777715689606,0.005400000140070915,0.019999999552965164,291.0079345703125,4.821409049782233e-09,0.2357398420572281,2.040067528241707e-07,0.006256137043237686,7.30192173392652e-09
radial,0.75,2.4999998923805027,0.005400000140070915,0.017999999225139618,291.0092468261719,4.711239842691839e-09,0.23573961853981018,2.591085603853571e-07,0.006256200838834047,3.928951386455992e-09
radial,0.75,2.2222223277721143,0.005400000140070915,0.01600000075995922,291.0215148925781,4.323979840847869e-09,0.23573872447013855,6.691885801046737e-07,0.006256530527025461,1.5950927245711455e-09
radial,0.75,1.9444445044630103,0.005400000140070915,0.014000000432133675,291.475341796875,2.1529749094639783e-09,0.23570659756660461,2.065389526251238e-05,0.006271595135331154,1.6808700209480776e-08
radial,0.75,1.6666666811539068,0.005400000140070915,0.012000000104308128,311.003662109375,5.910134603936967e-10,0.23397815227508545,0.0011146313045173883,0.007096187211573124,1.3227293038653443e-06
radial,0.75,1.5277777694993548,0.005400000140070915,0.010999999940395355,386.5869140625,4.536739872662565e-09,0.2270706444978714,0.005475877784192562,0.010395935736596584,1.2314379091549199e-05
radial,0.75,1.388888857844803,0.005400000140070915,0.009999999776482582,627.9723510742188,4.421348265282177e-08,0.20410388708114624,0.019889643415808678,0.021388821303844452,0.00010240788105875254
radial,0.75,1.2499999461902513,0.005400000140070915,0.008999999612569809,1189.6859130859375,5.023704829909548e-07,0.14136743545532227,0.05869659036397934,0.05154820531606674,0.0007524697575718164
radial,0.75,1.1111111638860571,0.005400000140070915,0.00800000037997961,1699.0445556640625,4.769534371007467e-06,0.0792296975851059,0.09685765951871872,0.08148230612277985,0.001613119849935174
radial,0.75,0.9722222522315052,0.005400000140070915,0.007000000216066837,1851.719482421875,3.053659384022467e-05,0.05893419682979584,0.10926599055528641,0.09128072112798691,0.0019590442534536123
radial,0.75,0.9027777964042293,0.005400000140070915,0.006500000134110451,1879.73291015625,9.317148942500353e-05,0.055112674832344055,0.11164997518062592,0.0931386649608612,0.001996311591938138
radial,0.75,0.8333333405769534,0.005400000140070915,0.006000000052154064,1917.748046875,0.00042521412251517177,0.049750328063964844,0.11483924090862274,0.09585223346948624,0.0022269356995821
radial,0.75,0.7638888847496774,0.005400000140070915,0.005499999970197678,2005.962158203125,0.0026615667156875134,0.03539380058646202,0.12156055122613907,0.1034470647573471,0.004197585396468639
radial,0.75,0.6944444289224015,0.005400000140070915,0.004999999888241291,2048.818603515625,0.015965627506375313,0.020335566252470016,0.12489792704582214,0.1115248054265976,0.008544218726456165
radial,0.75,0.6249999730951257,0.005400000140070915,0.0044999998062849045,1781.74853515625,0.050887808203697205,0.03877902030944824,0.1029733344912529,0.10037611424922943,0.013296129181981087
radial,0.75,0.5555555819430286,0.005400000140070915,0.004000000189989805,1141.2169189453125,0.10078169405460358,0.10593752562999725,0.05510234087705612,0.05825134366750717,0.010440023615956306
radial,0.75,0.4861111261157526,0.005400000140070915,0.0035000001080334187,566.6015625,0.13865779340267181,0.16898570954799652,0.016647174954414368,0.017674386501312256,0.003227039473131299
radial,0.75,0.4166666702884767,0.005400000140070915,0.003000000026077032,352.00640869140625,0.15239226818084717,0.1907777339220047,0.0035168342292308807,0.003695246996358037,0.0006528263329528272
radial,0.75,0.3472222144612008,0.005400000140070915,0.0024999999441206455,310.1224670410156,0.15512879192829132,0.19478929042816162,0.0010622938862070441,0.001108580152504146,0.00019149441504850984
radial,0.75,0.2777777909715143,0.005400000140070915,0.0020000000949949026,299.6036071777344,0.15588931739330292,0.19585396349430084,0.00040387603803537786,0.00041966151911765337,7.148052100092173e-05
radial,0.75,0.20833333514423835,0.005400000140070915,0.001500000013038516,296.0820007324219,0.15617172420024872,0.1962377279996872,0.00016480640624649823,0.00017073303752113134,2.8835920602432452e-05
radial,0.75,0.13888889548575714,0.005400000140070915,0.0010000000474974513,294.8125915527344,0.1562839150428772,0.1963873654603958,7.115534390322864e-05,7.350926171056926e-05,1.2359729225863703e-05
radial,0.75,0.06944444774287857,0.005400000140070915,0.0005000000237487257,294.3640441894531,0.15632709860801697,0.19644436240196228,3.539563113008626e-05,3.6441073461901397e-05,6.115727956057526e-06
radial,0.75,0.0,0.005400000140070915,0.0,294.2532043457031,0.15633836388587952,0.19645917415618896,2.6092317057191394e-05,2.680330362636596e-05,4.497045665630139e-06
radial,0.75,-0.06944444774287857,0.005400000140070915,-0.0005000000237487257,294.36407470703125,0.15632709860801697,0.19644436240196228,3.5389279219089076e-05,3.643672971520573e-05,6.117939392424887e-06
radial,0.75,-0.13888889548575714,0.005400000140070915,-0.0010000000474974513,294.8126220703125,0.1562839150428772,0.19638735055923462,7.114124309737235e-05,7.350052328547463e-05,1.236323714692844e-05
radial,0.75,-0.20833333514423835,0.005400000140070915,-0.001500000013038516,296.08209228515625,0.1561717391014099,0.1962376832962036,0.00016478210454806685,0.0001707197807263583,2.883920205931645e-05
radial,0.75,-0.2777777909715143,0.005400000140070915,-0.0020000000949949026,299.6037902832031,0.1558893322944641,0.19585390388965607,0.00040383878513239324,0.0004196436202619225,7.14819470886141e-05
radial,0.75,-0.3472222144612008,0.005400000140070915,-0.0024999999441206455,310.12261962890625,0.1551288217306137,0.19478920102119446,0.001062244176864624,0.0011085601290687919,0.0001914931199280545
radial,0.75,-0.4166666702884767,0.005400000140070915,-0.003000000026077032,352.0055236816406,0.15239234268665314,0.1907777488231659,0.0035167275927960873,0.003695178311318159,0.0006528136436827481
radial,0.75,-0.4861111261157526,0.005400000140070915,-0.0035000001080334187,566.5914916992188,0.13865840435028076,0.16898690164089203,0.01664644293487072,0.017673684284090996,0.00322690699249506
radial,0.75,-0.5555555819430286,0.005400000140070915,-0.004000000189989805,1141.1956787109375,0.10078293085098267,0.10594132542610168,0.05510072410106659,0.05824986845254898,0.010439816862344742
radial,0.75,-0.6249999730951257,0.005400000140070915,-0.0044999998062849045,1781.7421875,0.05088835582137108,0.03878258168697357,0.10297248512506485,0.10037582367658615,0.013296455144882202
radial,0.75,-0.6944444289224015,0.005400000140070915,-0.004999999888241291,2048.81884765625,0.015965387225151062,0.020338494330644608,0.12489774078130722,0.11152499914169312,0.008544797077775002
radial,0.75,-0.7638888847496774,0.005400000140070915,-0.005499999970197678,2005.92822265625,0.0026614258531481028,0.03539932519197464,0.12155881524085999,0.10344532132148743,0.004197779111564159
radial,0.75,-0.8333333405769534,0.005400000140070915,-0.006000000052154064,1917.6768798828125,0.0004251431964803487,0.04975862056016922,0.11483520269393921,0.09584856033325195,0.0022269845940172672
radial,0.75,-0.9027777964042293,0.005400000140070915,-0.006500000134110451,1879.637451171875,9.31637769099325e-05,0.05512324348092079,0.11164376884698868,0.0931333526968956,0.0019962280057370663
