profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o
radial,0.75,0.0,0.005400000140070915,0.0,294.2812805175781,0.15634408593177795,0.19644929468631744,3.6153844121145085e-05,3.002190715051256e-05
radial,0.75,0.062499998926392034,0.005400000140070915,0.00044999999227002263,294.3855285644531,0.15633627772331238,0.19643378257751465,4.721837831311859e-05,3.9201549952849746e-05
radial,0.75,0.12499999785278407,0.005400000140070915,0.0008999999845400453,294.7885437011719,0.15630757808685303,0.196376234292984,8.81748492247425e-05,7.317325071198866e-05
radial,0.75,0.18750000486357346,0.005400000140070915,0.0013500000350177288,295.8467712402344,0.15623839199543,0.19623541831970215,0.00018830523185897619,0.00015618362522218376
radial,0.75,0.24999999570556813,0.005400000140070915,0.0017999999690800905,298.51568603515625,0.15608111023902893,0.19590717554092407,0.00042129636858589947,0.0003491822280921042
radial,0.75,0.31249998654756284,0.005400000140070915,0.0022499999031424522,305.6007385253906,0.155708447098732,0.195100799202919,0.000992253073491156,0.0008216141141019762
radial,0.75,0.3750000097271469,0.005400000140070915,0.0027000000700354576,328.3277893066406,0.15464606881141663,0.1926870048046112,0.0026958019006997347,0.0022292674984782934
radial,0.75,0.437500032906731,0.005400000140070915,0.003150000236928463,418.30340576171875,0.15076853334903717,0.18337538838386536,0.009243411011993885,0.007632660213857889
radial,0.75,0.49999999141113627,0.005400000140070915,0.003599999938160181,681.7329711914062,0.13903816044330597,0.15467357635498047,0.02938852831721306,0.02426229603588581
radial,0.75,0.5347222193247743,0.005400000140070915,0.0038499999791383743,957.7621459960938,0.12553198635578156,0.12275071442127228,0.05182752385735512,0.04281475394964218
radial,0.75,0.5752314528864291,0.005400000140070915,0.0041416664607822895,1348.3037109375,0.10305269807577133,0.07661276310682297,0.08457821607589722,0.07001699507236481
radial,0.75,0.6157407511232628,0.005400000140070915,0.004433333408087492,1671.08984375,0.07885082066059113,0.040991075336933136,0.1105857789516449,0.09187308698892593
radial,0.75,0.6562499846849177,0.005400000140070915,0.004724999889731407,1884.4989013671875,0.05671112984418869,0.022182466462254524,0.12528063356876373,0.10454908758401871
radial,0.75,0.6967592829217514,0.005400000140070915,0.00501666683703661,2017.135986328125,0.038322608917951584,0.014623577706515789,0.13218875229358673,0.11081250011920929
radial,0.75,0.7372685164834063,0.005400000140070915,0.005308333318680525,2089.691162109375,0.024256594479084015,0.013692351058125496,0.13423191010951996,0.11298120021820068
radial,0.75,0.7777777500450611,0.005400000140070915,0.00559999980032444,2111.58154296875,0.014317013323307037,0.017381127923727036,0.13280005753040314,0.112195685505867
radial,0.75,0.8182870482818948,0.005400000140070915,0.0058916667476296425,2085.45751953125,0.008062141947448254,0.025219155475497246,0.1283460110425949,0.10884922742843628
radial,0.75,0.8587962818435497,0.005400000140070915,0.006183333229273558,2022.4827880859375,0.004753417801111937,0.03589531034231186,0.12176935374736786,0.10368359833955765
radial,0.75,0.8993055800803834,0.005400000140070915,0.00647500017657876,1950.5106201171875,0.003181308042258024,0.04654107242822647,0.1150834858417511,0.09836672246456146
radial,0.75,0.9398148136420382,0.005400000140070915,0.006766666658222675,1887.9903564453125,0.0023554686922580004,0.055439673364162445,0.10950867086648941,0.09391845762729645
radial,0.75,0.9803240472036931,0.005400000140070915,0.0070583331398665905,1833.3697509765625,0.0018385362345725298,0.06306738406419754,0.10476895421743393,0.09013248980045319
radial,0.75,1.0208333454405267,0.005400000140070915,0.007350000087171793,1777.473876953125,0.0014361251378431916,0.07073139399290085,0.10004239529371262,0.08635511994361877
radial,0.75,1.0613425790021818,0.005400000140070915,0.007641666568815708,1713.0040283203125,0.0010827771620824933,0.079398512840271,0.09472477436065674,0.08210350573062897
radial,0.75,1.1018518772390153,0.005400000140070915,0.00793333351612091,1638.1982421875,0.0007823548512533307,0.08923275768756866,0.08871502429246902,0.07729646563529968
radial,0.75,1.1423611754758491,0.005400000140070915,0.008225000463426113,1551.3631591796875,0.0005419707740657032,0.10036029666662216,0.08193780481815338,0.07187343388795853
radial,0.75,1.1828703443623252,0.005400000140070915,0.008516666479408741,1449.35498046875,0.0003586265374906361,0.113053098320961,0.07422758638858795,0.06570188701152802
radial,0.75,1.2233796425991588,0.005400000140070915,0.008808333426713943,1332.5416259765625,0.00022764610184822232,0.12709414958953857,0.06571393460035324,0.05888567492365837
radial,0.75,1.2638889408359926,0.005400000140070915,0.009100000374019146,1207.5162353515625,0.0001411830889992416,0.1415381282567978,0.05696610361337662,0.05188089609146118
radial,0.75,1.3124999693698354,0.005400000140070915,0.009449999779462814,1059.0447998046875,7.890640699770302e-05,0.1579795479774475,0.047016069293022156,0.04391263797879219
radial,0.75,1.3518518406069941,0.005400000140070915,0.009733333252370358,946.60595703125,4.988898217561655e-05,0.16994456946849823,0.039778418838977814,0.03811617195606232
radial,0.75,1.391203711844153,0.005400000140070915,0.0100166667252779,844.975830078125,3.208841008017771e-05,0.1803995966911316,0.03345572203397751,0.033052295446395874
radial,0.75,1.4305555830813117,0.005400000140070915,0.010300000198185444,755.4935302734375,2.10276703001e-05,0.18934983015060425,0.02804390713572502,0.028717849403619766
radial,0.75,1.4699074543184705,0.005400000140070915,0.010583333671092987,678.1634521484375,1.4031259524927009e-05,0.1969193071126938,0.0234674159437418,0.025052381679415703
radial,0.75,1.5092591962052717,0.005400000140070915,0.010866666212677956,612.2451171875,9.515487363387365e-06,0.20328012108802795,0.019621891900897026,0.021972335875034332
radial,0.75,1.5486110674424305,0.005400000140070915,0.011149999685585499,556.7427978515625,6.550294529006351e-06,0.20859631896018982,0.01640799082815647,0.0193981621414423
radial,0.75,1.5879629386795893,0.005400000140070915,0.011433333158493042,510.5171813964844,4.5803158172930125e-06,0.21301737427711487,0.01373525895178318,0.01725742593407631
radial,0.75,1.627314809916748,0.005400000140070915,0.011716666631400585,471.8157958984375,3.2451450806547655e-06,0.21673333644866943,0.011488768272101879,0.01545807346701622
radial,0.75,1.6666666811539068,0.005400000140070915,0.012000000104308128,439.18707275390625,2.3253467134054517e-06,0.2198915183544159,0.009579379111528397,0.013928718864917755
radial,0.75,1.746031792006559,0.005400000140070915,0.012571428902447224,389.0835876464844,1.2069619970134227e-06,0.22482514381408691,0.006596154998987913,0.01153922826051712
radial,0.75,1.8253967735088534,0.005400000140070915,0.013142856769263744,355.66021728515625,6.603771680602222e-07,0.2282227873802185,0.004540951456874609,0.009893021546304226
radial,0.75,1.9047618843615055,0.005400000140070915,0.01371428556740284,333.6805419921875,3.8452586181847437e-07,0.23053957521915436,0.0031384509056806564,0.00876957643777132
radial,0.75,1.9841269952141576,0.005400000140070915,0.014285714365541935,319.5641174316406,2.407833505913004e-07,0.2320840209722519,0.002201944822445512,0.008019342087209225
radial,0.75,2.0634921060668097,0.005400000140070915,0.01485714316368103,310.2667541503906,1.576100316924567e-07,0.23314082622528076,0.0015591889386996627,0.007504346780478954
radial,0.75,2.142857087569104,0.005400000140070915,0.015428571030497551,303.55084228515625,9.924707455866155e-08,0.23393791913986206,0.001072220504283905,0.007114078849554062
radial,0.75,2.2222223277721143,0.005400000140070915,0.01600000075995922,298.6783447265625,5.5247461716589896e-08,0.2345437854528427,0.0006991493864916265,0.0068149566650390625
radial,0.75,2.301587309274409,0.005400000140070915,0.01657142862677574,295.4915466308594,2.409959343196988e-08,0.2349565029144287,0.00044033044832758605,0.006607238203287125
radial,0.75,2.3809522907767033,0.005400000140070915,0.017142856493592262,293.6338195800781,5.792764934398065e-09,0.23519960045814514,0.0002804393589030951,0.006478608585894108
radial,0.75,2.460317530979713,0.005400000140070915,0.017714286223053932,292.6517333984375,3.4113256924123148e-12,0.23531825840473175,0.00019158024224452674,0.006406680215150118
radial,0.75,2.5396825124820075,0.005400000140070915,0.018285714089870453,292.1753234863281,2.446868662547841e-12,0.23535728454589844,0.0001469366397941485,0.0063699837774038315
radial,0.75,2.619047493984302,0.005400000140070915,0.018857141956686974,291.9676513671875,1.963291508533249e-12,0.23534934222698212,0.00012733956100419164,0.006353204138576984
radial,0.75,2.6984129928880267,0.005400000140070915,0.019428573548793793,291.89837646484375,1.6056237285913544e-12,0.2353147566318512,0.00012129945389460772,0.006347172427922487
radial,0.75,2.777777715689606,0.005400000140070915,0.019999999552965164,291.89697265625,1.3300244152553153e-12,0.2352677881717682,0.00012202503421576694,0.006346529349684715
radial,0.75,2.941176450500886,0.005400000140070915,0.021176470443606377,291.9654235839844,9.955025085522928e-13,0.23516081273555756,0.00013024064537603408,0.006350611336529255
radial,0.75,3.1045751853121653,0.005400000140070915,0.02235294133424759,292.0736083984375,1.1442714180701086e-12,0.23504860699176788,0.0001419539185008034,0.006357511505484581
radial,0.75,3.2679739201234446,0.005400000140070915,0.0235294122248888,292.1998596191406,2.922891312664988e-12,0.23493479192256927,0.00015515236009377986,0.006365625187754631
radial,0.75,3.4313726549347243,0.005400000140070915,0.024705883115530014,292.33538818359375,6.977740000385646e-12,0.23481984436511993,0.00016900376067496836,0.00637426134198904
radial,0.75,3.5947711310452886,0.005400000140070915,0.025882352143526077,292.4755554199219,1.2922987333019442e-11,0.23470455408096313,0.00018306169658899307,0.006383063271641731
radial,0.75,3.7581698658565683,0.005400000140070915,0.02705882303416729,292.6180725097656,2.020209173558829e-11,0.23458941280841827,0.0001971147139556706,0.006391865201294422
radial,0.75,3.9215686006678476,0.005400000140070915,0.028235293924808502,292.76177978515625,2.8283939426665405e-11,0.23447458446025848,0.00021107046632096171,0.006400593556463718
radial,0.75,4.084967335479127,0.005400000140070915,0.029411764815449715,292.9058532714844,3.72076605636984e-11,0.23436033725738525,0.0002248753298772499,0.006409209221601486
radial,0.75,4.248366070290406,0.005400000140070915,0.030588235706090927,293.04998779296875,4.6846280327139667e-11,0.23424677550792694,0.00023849698482081294,0.00641768891364336
radial,0.75,4.411764546400971,0.005400000140070915,0.03176470473408699,293.1938171386719,5.693013074847819e-11,0.23413407802581787,0.0002519196714274585,0.006426023785024881
radial,0.75,4.575163539912966,0.005400000140070915,0.03294117748737335,293.3370666503906,6.7471341014258e-11,0.23402239382266998,0.0002651328104548156,0.006434208247810602
radial,0.75,4.73856201602353,0.005400000140070915,0.034117646515369415,293.4795837402344,7.850700645128939e-11,0.23391181230545044,0.00027813154156319797,0.006442242302000523
radial,0.75,4.901961009535524,0.005400000140070915,0.03529411926865578,293.6212158203125,9.010401452735906e-11,0.23380249738693237,0.0002909087634179741,0.0064501226879656315
radial,0.75,5.065359485646089,0.005400000140070915,0.03647058829665184,293.76177978515625,1.0268613043207253e-10,0.23369459807872772,0.000303462496958673,0.006457850802689791
radial,0.75,5.228757961756654,0.005400000140070915,0.0376470573246479,293.9010925292969,1.1713092995524477e-10,0.2335882931947708,0.00031578561174683273,0.006465428043156862
radial,0.75,5.392156955268648,0.005400000140070915,0.038823530077934265,294.0389404296875,1.3459330872045427e-10,0.23348382115364075,0.0003278711228631437,0.0064728534780442715
radial,0.75,5.555555431379212,0.005400000140070915,0.03999999910593033,294.1725769042969,1.5483034299101917e-10,0.2333831787109375,0.00033948305645026267,0.006479982752352953
radial,0.75,6.166666539178954,0.005400000140070915,0.04439999908208847,294.6554260253906,4.570110401225236e-10,0.23302049934864044,0.0003806132881436497,0.006505066063255072
radial,0.75,6.777777646978697,0.005400000140070915,0.04879999905824661,295.1222229003906,1.813167838093932e-09,0.2326703518629074,0.00041924623656086624,0.006528375670313835
radial,0.75,7.3888887547784385,0.005400000140070915,0.053199999034404755,295.56768798828125,3.6856890872627446e-09,0.23233796656131744,0.000455176254035905,0.0065498738549649715
radial,0.75,7.99999986257818,0.005400000140070915,0.0575999990105629,295.9950866699219,6.218360493193131e-09,0.23202122747898102,0.0004888544208370149,0.006569887977093458
radial,0.75,8.611110970377922,0.005400000140070915,0.06199999898672104,296.4053039550781,1.5234755679216505e-08,0.2317192554473877,0.000520514149684459,0.006588589400053024
radial,0.75,9.222222078177664,0.005400000140070915,0.06639999896287918,296.7985534667969,2.91062693946742e-08,0.2314314991235733,0.0005502875428646803,0.006606077775359154
radial,0.75,9.833333185977406,0.005400000140070915,0.07079999893903732,297.17431640625,4.121826435721232e-08,0.2311578392982483,0.0005782367661595345,0.006622401066124439
radial,0.75,10.444444293777147,0.005400000140070915,0.07519999891519547,297.5320129394531,5.111157719284165e-08,0.2308981567621231,0.0006044081528671086,0.0066375951282680035
radial,0.75,11.05555540157689,0.005400000140070915,0.07959999889135361,297.8711853027344,5.880968245719487e-08,0.23065237700939178,0.0006288407603278756,0.006651693023741245
radial,0.75,11.666666509376633,0.005400000140070915,0.08399999886751175,298.19146728515625,6.442912336979134e-08,0.23042044043540955,0.0006515747518278658,0.006664723623543978
radial,0.75,12.277777617176374,0.005400000140070915,0.08839999884366989,298.4928894042969,6.816861031211374e-08,0.2302020788192749,0.0006726671126671135,0.006676730699837208
radial,0.75,12.888887690173256,0.005400000140070915,0.09279999136924744,298.77587890625,7.025004578053995e-08,0.2299967259168625,0.0006922094034962356,0.00668777571991086
radial,0.75,13.499999832775858,0.005400000140070915,0.09719999879598618,299.04156494140625,7.090766729334064e-08,0.22980354726314545,0.0007103238604031503,0.006697939243167639
radial,0.75,14.1111109405756,0.005400000140070915,0.10159999877214432,299.291748046875,7.035784932440947e-08,0.22962138056755066,0.0007271706126630306,0.006707325577735901
radial,0.75,14.722222048375341,0.005400000140070915,0.10599999874830246,299.5283203125,6.879977121343472e-08,0.2294488102197647,0.0007429289980791509,0.006716048810631037
radial,0.75,15.333333156175083,0.005400000140070915,0.1103999987244606,299.75335693359375,6.642871142048534e-08,0.2292846143245697,0.0007577629294246435,0.006724213715642691
radial,0.75,15.944444263974827,0.005400000140070915,0.11479999870061874,299.96832275390625,6.341212355209791e-08,0.22912776470184326,0.0007718036649748683,0.006731905043125153
radial,0.75,16.555555371774567,0.005400000140070915,0.11919999867677689,300.17437744140625,5.991145712869184e-08,0.22897757589817047,0.0007851516711525619,0.00673918891698122
radial,0.75,17.16666647957431,0.005400000140070915,0.12359999865293503,300.3721618652344,5.607655140238421e-08,0.2288336455821991,0.000797868357039988,0.006746106781065464
radial,0.75,17.777778622176914,0.005400000140070915,0.12800000607967377,300.562255859375,5.2050584287144375e-08,0.22869561612606049,0.0008100108243525028,0.006752695422619581
radial,0.75,18.388889729976654,0.005400000140070915,0.1324000060558319,300.7453918457031,4.7976730144227986e-08,0.2285631150007248,0.0008216366986744106,0.006758996285498142
radial,0.75,19.000000837776398,0.005400000140070915,0.13680000603199005,300.921875,4.399036868107942e-08,0.22843587398529053,0.000832784571684897,0.0067650326527655125
radial,0.75,19.611111945576138,0.005400000140070915,0.1412000060081482,301.09222412109375,4.023049271495438e-08,0.22831358015537262,0.0008435011259280145,0.006770836655050516
radial,0.75,20.22222305337588,0.005400000140070915,0.14560000598430634,301.2568054199219,3.682134419591421e-08,0.22819605469703674,0.0008538122056052089,0.006776425056159496
radial,0.75,20.83333416117562,0.005400000140070915,0.15000000596046448,301.416015625,3.388578306839918e-08,0.2280830293893814,0.000863760884385556,0.006781826261430979
radial,0.75,21.444445268975365,0.005400000140070915,0.15440000593662262,301.569091796875,3.1516002252374165e-08,0.22797498106956482,0.0008732950082048774,0.006787010468542576
radial,0.75,22.055556376775108,0.005400000140070915,0.15880000591278076,301.7159118652344,2.9789404720759194e-08,0.22787201404571533,0.000882409221958369,0.006791974883526564
radial,0.75,22.666667484574848,0.005400000140070915,0.1632000058889389,301.8565673828125,2.8758202930134757e-08,0.227773979306221,0.000891122326720506,0.0067967320792376995
radial,0.75,23.27777859237459,0.005400000140070915,0.16760000586509705,301.9916687011719,2.844527813294917e-08,0.22768057882785797,0.0008994691306725144,0.006801303010433912
radial,0.75,23.88888970017433,0.005400000140070915,0.1720000058412552,302.1214904785156,2.883289162980418e-08,0.22759152948856354,0.0009074797271750867,0.006805705837905407
radial,0.75,24.500000807974075,0.005400000140070915,0.17640000581741333,302.2471618652344,2.9886901842246516e-08,0.22750625014305115,0.0009152220445685089,0.006809982471168041
radial,0.75,25.111111915773815,0.005400000140070915,0.18080000579357147,302.3693542480469,3.1531282473906685e-08,0.22742421925067902,0.0009227546979673207,0.0068141683004796505
