profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co
radial,0.75,0.0,0.005400000140070915,0.0,294.1557922363281,0.15634895861148834,0.19646525382995605,2.0696434148703702e-05,2.211238279414829e-05,4.088455625606002e-06
radial,0.75,0.022727272153133526,0.005400000140070915,0.0001636363595025614,294.1632385253906,0.15634813904762268,0.19646389782428741,2.1506779376068152e-05,2.297797254868783e-05,4.248374807502842e-06
radial,0.75,0.04545454430626705,0.005400000140070915,0.0003272727190051228,294.1864929199219,0.15634559094905853,0.19645968079566956,2.4018478143261746e-05,2.566102921264246e-05,4.744142643176019e-06
radial,0.75,0.06818181848049992,0.005400000140070915,0.0004909090930595994,294.2285461425781,0.1563410758972168,0.19645218551158905,2.8480240871431306e-05,3.042766547878273e-05,5.625159701594384e-06
radial,0.75,0.0909090886125341,0.005400000140070915,0.0006545454380102456,294.2945861816406,0.15633414685726166,0.1964406818151474,3.533027847879566e-05,3.7746915040770546e-05,6.978586043260293e-06
radial,0.75,0.11363636682896565,0.005400000140070915,0.0008181818411685526,294.392822265625,0.1563241332769394,0.19642403721809387,4.523476309259422e-05,4.833218190469779e-05,8.937194252212066e-06
radial,0.75,0.13636363696099985,0.005400000140070915,0.0009818181861191988,294.5353088378906,0.15631012618541718,0.19640064239501953,5.9148191212443635e-05,6.32063383818604e-05,1.1691728104779031e-05
radial,0.75,0.15909091517743137,0.005400000140070915,0.0011454545892775059,294.7394714355469,0.15629079937934875,0.1963682472705841,7.840516627766192e-05,8.380079088965431e-05,1.5509760487475432e-05
radial,0.75,0.1818181772250682,0.005400000140070915,0.0013090908760204911,295.0303649902344,0.15626436471939087,0.1963236927986145,0.00010485989332664758,0.0001121061432058923,2.0764426153618842e-05
radial,0.75,0.20454545544149977,0.005400000140070915,0.0014727272791787982,295.44403076171875,0.15622833371162415,0.19626258313655853,0.00014110325719229877,0.00015090683882590383,2.7979229344055057e-05
radial,0.75,0.2272727336579313,0.005400000140070915,0.0016363636823371053,296.0333557128906,0.15617920458316803,0.1961786448955536,0.00019081609207205474,0.0002041630505118519,3.790105984080583e-05
radial,0.75,0.24999999570556813,0.005400000140070915,0.0017999999690800905,296.8774719238281,0.156111940741539,0.19606275856494904,0.00025935276062227786,0.0002776418696157634,5.162096204003319e-05
radial,0.75,0.2727272739219997,0.005400000140070915,0.0019636363722383976,298.0979309082031,0.15601913630962372,0.19590121507644653,0.0003547225205693394,0.0003799792320933193,7.077767077134922e-05
radial,0.75,0.2954545521384312,0.005400000140070915,0.0021272727753967047,299.8877868652344,0.15588942170143127,0.19567278027534485,0.0004893149016425014,0.0005245482316240668,9.791610500542447e-05
radial,0.75,0.31818183035486275,0.005400000140070915,0.0022909091785550117,302.5647277832031,0.15570476651191711,0.1953432708978653,0.0006830274942331016,0.0007328473730012774,0.00013713861699216068
radial,0.75,0.3409090762337049,0.005400000140070915,0.002454545348882675,306.6741943359375,0.15543542802333832,0.19485527276992798,0.0009692073799669743,0.0010409413371235132,0.00019534442981239408
radial,0.75,0.3636363544501364,0.005400000140070915,0.0026181817520409822,313.1970520019531,0.15502974390983582,0.1941075474023819,0.0014065041905269027,0.0015123144257813692,0.00028470606775954366
radial,0.75,0.386363632666568,0.005400000140070915,0.0027818181551992893,323.9796142578125,0.15439382195472717,0.19291286170482635,0.0021031899377703667,0.002264255192130804,0.00042775628389790654
radial,0.75,0.40909091088299954,0.005400000140070915,0.0029454545583575964,342.6050720214844,0.15335044264793396,0.19091150164604187,0.0032667929772287607,0.00352171016857028,0.0006677721976302564
radial,0.75,0.43181818909943104,0.005400000140070915,0.0031090909615159035,375.59271240234375,0.15158268809318542,0.1874472200870514,0.005275181960314512,0.005694420076906681,0.0010836378205567598
radial,0.75,0.4545454673158626,0.005400000140070915,0.0032727273646742105,432.28961181640625,0.14862865209579468,0.1815418303012848,0.00869063287973404,0.009391861036419868,0.0017924964195117354
radial,0.75,0.4772727131947047,0.005400000140070915,0.003436363535001874,520.8084716796875,0.14403162896633148,0.17221128940582275,0.014079696498811245,0.015225822106003761,0.002910524606704712
radial,0.75,0.49999999141113627,0.005400000140070915,0.003599999938160181,643.0462646484375,0.1375429630279541,0.15894697606563568,0.021743280813097954,0.023512260988354683,0.004492493811994791
radial,0.75,0.5173611053679552,0.005400000140070915,0.0037249999586492777,761.1094360351562,0.1310497373342514,0.1456991732120514,0.0294143445789814,0.031785883009433746,0.006059770006686449
radial,0.75,0.5347222193247743,0.005400000140070915,0.0038499999791383743,899.1400756835938,0.12314336746931076,0.12974333763122559,0.03869609534740448,0.041752059012651443,0.007921787910163403
radial,0.75,0.5518803502329522,0.005400000140070915,0.003973538521677256,1048.5625,0.11420347541570663,0.11208292841911316,0.04905674234032631,0.05278744921088219,0.009931720793247223
radial,0.75,0.5691973233802451,0.005400000140070915,0.004098220728337765,1206.5255126953125,0.10433945804834366,0.0932626947760582,0.060263101011514664,0.06455317884683609,0.011974714696407318
