profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co,T_std
radial,0.75,2.786347694281075,0.005400000140070915,0.020061703398823738,291.0097465515137,9.495615046145456e-11,0.2357367891818285,1.7681177627620422e-06,0.006257345026824623,2.179399009276785e-09,0.02590254809219946
radial,0.75,2.818304476224714,0.005400000140070915,0.02029179222881794,291.01060485839844,4.049175298317339e-11,0.23573645018041134,1.9331765164297586e-06,0.006257471919525415,2.1625564747271013e-09,0.02816177669063818
radial,0.75,2.8506780250204935,0.005400000140070915,0.020524881780147552,291.01170349121094,1.555444000901414e-11,0.23573604226112366,2.1320601596968835e-06,0.00625762454001233,2.170236855064707e-09,0.03104535163445137
radial,0.75,2.8834740320841474,0.005400000140070915,0.02076101303100586,291.0130310058594,1.2039715160051553e-11,0.2357355710119009,2.3633317859174903e-06,0.006257801840547472,2.195875344266508e-09,0.034534513127302116
radial,0.75,2.9166974127292633,0.005400000140070915,0.021000221371650696,291.01458740234375,1.084582623931644e-11,0.23573504015803337,2.625882587569821e-06,0.006258003122638911,2.2345022539095294e-09,0.03864080078900246
radial,0.75,2.950354375773006,0.005400000140070915,0.021242551505565643,291.0163688659668,9.74770279293391e-12,0.23573444224894047,2.9187182607517407e-06,0.006258227571379393,2.2821262042319924e-09,0.043342565319266925
radial,0.75,2.9844500952296786,0.005400000140070915,0.021488040685653687,291.0183792114258,8.733881164799477e-12,0.2357337884604931,3.240745996683835e-06,0.006258474430069327,2.33537930887512e-09,0.04864989834183051
radial,0.75,3.018990262515015,0.005400000140070915,0.02173672989010811,291.0206108093262,7.801364069473546e-12,0.23573307506740093,3.5905078844301356e-06,0.006258742476347834,2.3913203318771156e-09,0.05455415070961363
radial,0.75,3.0539810864461794,0.005400000140070915,0.02198866382241249,291.02305603027344,6.946827484480177e-12,0.23573230765759945,3.966035499246811e-06,0.006259030371438712,2.4473044326311673e-09,0.061012059610041004
radial,0.75,3.0894282584389052,0.005400000140070915,0.022243883460760117,291.0256996154785,6.167309895378238e-12,0.2357314880937338,4.364729684937186e-06,0.0062593360198661685,2.500896790462922e-09,0.06801786168933453
radial,0.75,3.1253374699089265,0.005400000140070915,0.02250242978334427,291.0285301208496,5.463073217453702e-12,0.2357306256890297,4.782808551213636e-06,0.006259656685870141,2.54945902454173e-09,0.07548360464268522
radial,0.75,3.161715447074837,0.005400000140070915,0.022764351218938828,291.03149795532227,4.838076284270384e-12,0.2357297297567129,5.214685986412522e-06,0.006259987887460738,2.5900752930199104e-09,0.08333575658973817
radial,0.75,3.1985673639509415,0.005400000140070915,0.023029685020446777,291.03456115722656,4.300888564440462e-12,0.2357288133352995,5.6530328400817535e-06,0.006260324269533157,2.619739989592681e-09,0.09144022704408718
radial,0.75,3.235900205456548,0.005400000140070915,0.023298481479287148,291.03765869140625,3.855427169030409e-12,0.23572789877653122,6.088479043895862e-06,0.006260658381506801,2.635327154208873e-09,0.09963553216106277
radial,0.75,3.273719404306677,0.005400000140070915,0.023570779711008072,291.0406951904297,3.505642537280954e-12,0.23572700284421444,6.5084148951349795e-06,0.006260980910155922,2.633402711840231e-09,0.10766935343336888
radial,0.75,3.3120324628220663,0.005400000140070915,0.023846633732318878,291.04357147216797,3.2440709161382603e-12,0.23572616279125214,6.898833681996396e-06,0.006261280854232609,2.6110651312673575e-09,0.11527927961341763
radial,0.75,3.3508448137177362,0.005400000140070915,0.0241260826587677,291.0462226867676,3.0547772246937243e-12,0.23572539165616035,7.251444398599477e-06,0.0062615518108941615,2.568121480141809e-09,0.12229373411624772
radial,0.75,3.3901634419129953,0.005400000140070915,0.024409176781773567,291.0486526489258,2.9187381611110574e-12,0.2357246819883585,7.569113266192192e-06,0.006261796166654676,2.50817268354582e-09,0.128722809682151
radial,0.75,3.4299945562250085,0.005400000140070915,0.02469596080482006,291.0509376525879,2.815666975125285e-12,0.23572401329874992,7.862810112480228e-06,0.006262022187002003,2.4368423761819087e-09,0.13476836111696425
radial,0.75,3.470345141573085,0.005400000140070915,0.02498648501932621,291.0531578063965,2.7272689215744554e-12,0.2357233688235283,8.144152804811578e-06,0.006262238777708262,2.359034679121929e-09,0.14064233596681622
radial,0.75,3.511222182876534,0.005400000140070915,0.025280799716711044,291.0553665161133,2.6406524149714006e-12,0.2357227262109518,8.421078964801689e-06,0.006262451934162527,2.278050897437496e-09,0.14648603259579265
radial,0.75,3.5526324063539505,0.005400000140070915,0.025578953325748444,291.0575942993164,2.547839842750334e-12,0.23572207987308502,8.697809576340238e-06,0.006262665148824453,2.195747338784849e-09,0.1523801929262283
radial,0.75,3.594582538223929,0.005400000140070915,0.025880994275212288,291.0598564147949,2.4415861415170452e-12,0.23572142608463764,8.976285519583748e-06,0.00626287970226258,2.113142756851619e-09,0.1583651879192905
radial,0.75,3.637079563405779,0.005400000140070915,0.026186972856521606,291.0621566772461,2.3200786360081983e-12,0.23572076298296452,9.257322626443327e-06,0.0062630962347611785,2.0308616689222572e-09,0.16445111031527115
radial,0.75,3.68013098422024,0.005400000140070915,0.026496943086385727,291.06450271606445,2.182178631885554e-12,0.2357200887054205,9.541234679484849e-06,0.006263315037358552,1.9492329359945873e-09,0.1706581455947539
radial,0.75,3.7237437855866222,0.005400000140070915,0.02681095525622368,291.06689071655273,2.025910141903232e-12,0.23571940325200558,9.828135365807218e-06,0.0062635361682623625,1.868559454095414e-09,0.17697620101744688
radial,0.75,3.7679254698256655,0.005400000140070915,0.02712906338274479,291.06932067871094,1.850468308327043e-12,0.23571870662271976,1.0118057425564655e-05,0.00626375968568027,1.7890922211952731e-09,0.18340527658335015
radial,0.75,3.812683021856679,0.005400000140070915,0.027451317757368088,291.0717964172363,1.6581544592394959e-12,0.23571800254285336,1.0410991762669995e-05,0.0062639855314046144,1.7111008784045185e-09,0.1899554650327555
radial,0.75,3.8580242027011185,0.005400000140070915,0.02777777425944805,291.07431411743164,1.456874482361381e-12,0.2357172854244709,1.0706916550282331e-05,0.006264213647227734,1.634853836202646e-09,0.19661667362537114
radial,0.75,3.903957290781869,0.005400000140070915,0.028108492493629456,291.0768737792969,1.257139736273521e-12,0.23571655713021755,1.1005804505067278e-05,0.006264444091357291,1.560488595808687e-09,0.203388902361197
radial,0.75,3.950489012317525,0.005400000140070915,0.02844352088868618,291.07947158813477,1.0713596168507575e-12,0.2357158213853836,1.1307615613069556e-05,0.006264676863793284,1.4880191116201457e-09,0.2102620584999413
radial,0.75,3.9976276457309723,0.005400000140070915,0.028782919049263,291.0821113586426,9.091677833284597e-13,0.23571507073938847,1.161228802986146e-05,0.006264911848120391,1.4173453229046608e-09,0.21724623478189586
radial,0.75,4.045380952043666,0.005400000140070915,0.029126742854714394,291.0847930908203,7.758256128890475e-13,0.23571431078016758,1.1919767179971852e-05,0.006265148986130953,1.3483098753614618e-09,0.2243414312070607
radial,0.75,4.0937566922770605,0.005400000140070915,0.029475048184394836,291.08751678466797,6.721916540624336e-13,0.23571354150772095,1.2229983934876718e-05,0.006265388277824968,1.280781517139385e-09,0.2315476477754358
radial,0.75,4.142763662255473,0.005400000140070915,0.029827898368239403,291.090274810791,5.954329810105077e-13,0.23571276105940342,1.2542865530775504e-05,0.006265629606787115,1.2146807378937032e-09,0.23884469900643743
radial,0.75,4.192409881701072,0.005400000140070915,0.03018535114824772,291.09307861328125,5.415021751671605e-13,0.23571197129786015,1.2858352847465292e-05,0.0062658729730173945,1.1499907437297823e-09,0.2462628631209412
radial,0.75,4.242703370336029,0.005400000140070915,0.03054746426641941,291.0959167480469,5.059213995930844e-13,0.23571117036044598,1.3176382216404869e-05,0.006266118318308145,1.0867301610630478e-09,0.25377186189807155
radial,0.75,4.293652665283945,0.005400000140070915,0.030914299190044403,291.09879302978516,4.8433352886141e-13,0.23571036010980606,1.3496899972791653e-05,0.006266365642659366,1.0249304026816412e-09,0.2613817880781203
radial,0.75,4.345266562369135,0.005400000140070915,0.03128591924905777,291.1017036437988,4.732891937728574e-13,0.2357095405459404,1.381986609582928e-05,0.006266614829655737,9.646105415518131e-10,0.26908254892079564
radial,0.75,4.3975535987151995,0.005400000140070915,0.031662385910749435,291.1046562194824,4.699272248431262e-13,0.235708711668849,1.4145244203735508e-05,0.0062668658792972565,9.05775429803345e-10,0.2768943299066812
